ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
O00161	4408773	4356145.2	4174472	6304234	7864277.8	4860497.4	6062024	6506233	9456939.3	4262527.9	2358700.5	4298909.9	3348058	5089005	2001937	2673901	5911087	5392319	4128767	10367374	5865603	5206561	6262308	11558957	1912196	4730597.6	8800918	5151652	9805505	6422732.1	9302082.7	7549985	5183803	3074872.7	7596197	1765877	6606293.9	3453605	6832664.2	9511881	5033374.2	5964606	6923985	5032197.1	5333425.1	5743528	5590779.6	9593524	4456202.7	5706861.4	4947348	5352473	4313681.9	8261800	2410355	9328785	7689160	2373689.6	5238868.2	6505031	6830705	4761912	10484280	8974292	4693521.9	5687278	9000035	7863361	4921121	2589192	4016723.6	5044063	5285172	7533193.6	13803140	10625460	9650005	6725081	3911170	7990143	8684154	9998949.3	4359632.7	4642157	8592217	8171982	7008355	4035325.8	6568647	2797782	4250181	6679653
O00165	638408	0	0	471750	0	773647	1091650	0	0	1749960	0	0	0	643519	0	0	750980	0	1693090	0	1310638	0	1756700	0	0	1088930	0	0	315356	1652450	2062510	0	3086269	0	305960	441369	1205060	0	2241750	1922390	2016600	1560470	649547	0	1620050	0	1982090	0	0	658823	1081370	0	1322960	0	1052460	3364870	1595880	0	1464800	1748221	0	0	2377674	2087118	0	0	0	134664	124104	0	1078540	0	1721540	2143500	3041597	0	1283210	1644960	113679	169927	403017	3023549	1631930	1914706.5	1595180	0	0	0	356714	0	0	2242360
O00170	12755745.9	3852157	6809873	10678291.8	14769438	7627619	9446752	10660430	9634339	9719489	3502364.3	11327798	5408518	9400184.9	3213932	3296009.6	13086546.8	12604545	8981245	14988444	11254864	8805383	9820993	16218521	3129837	12154909	11276043	13298181	17756111	4604205	17760346	25338115	15359363.1	10209042.9	14288878	2038360	11672650	7054621	15193178	16902318.6	18639696	14624245	14882054	9432138	17875468	15538515	6932378	13064688	8880483	11412434	11494297	8013057	6351831	3005264	3184782	22213579	22416671	4431663	8481076	14111464	7990415	8267053	15162662	16898770	7921838.9	9745213	23492989.9	17975720	8321948	3913620	6630447	10491816	12997863	12915816	21961197	12951892	20782395	16241309	7312057	10067243	26091573	15203944	10530443	12832516	14955261	13714061	13041614	9012526	13355707	5904665	6439572.7	12705737
O00178	4060988	2316877	2556413	1577061	3127959.3	1416324	6161373	2149892	11177841	1052105	283270.8	665199	1214067	1816109	1149197.1	448667.7	2173527.4	1169196	3249005	11264537	3543710	1001740	2494451	3496688	418231	2407204.7	1972050.6	2185782.2	3265382	4616401	6976491	3898881	6541128	972366	6423440	193347.9	8095320	2334887	9216142	7492791	7090116.7	3027110	11085565	3583730	5900305	7023144	1175875	6230325	1704257	1679584	4392699.3	648555	1156920	419128	7451464	8785299	4332551	722063	3999161	2134064	2629080	1130110	2798115	10184126	2842340	1176491	4778926	2404133	1126995	467371	5052161	3213267.8	5365592	5681869.5	13964957	6245649	6702881	5783101.9	2504173	8071993	9118678.6	8677523	6235765	2073822	10594068	2495856	2431078	2930036	4492546	2435118	2457870	6877865
O00182	9340748	15278554	10503032	7696411	25590219	8812733	18821936	15050798	21385814.4	15000060	2462900	13632062	6456185	11412896	6629009	5104862	12685254	15262679	11390101	23858104	15965594	16045216	14352352	29172190	301565	9687187	6015266	12462952	12482344	13399247.6	23672824	17235968	17399917	9556155.5	12786060	3443200	16250482	8762130	25261734	27342600	22836786	13779716	21021299	16393927	11587641	12074788	16820556	29539420	14493011	10600557.8	10140655	5236616	6772228	3217650	10313860	29646767	19104945.5	7596191	18704303	24603537	13246019	13534882	24416090	30655697	17218296	14777662	24646989	22127668	11952165	8529215	14560746	17743751	19079044	25282257	27429814	14221841	25937180	26214004	16479832	12600875	25158032	29834014	18111009	20857984	25520167	17288252	14070265	10438275	13007244	6490740	8734545	17120624
O00186	1139968	1054885.9	2239150	1033775.5	7841304	1922422	7546172	2723129	7994225	3664672.4	589794	2073419.9	767747	1841515.3	385341.6	150101.4	1153510	4701988	3831583.6	9552869	4014591.3	4339259	3577751.8	7571677	0	4269744	4810479	3558697	2229518	2463990.1	6056249	5798744	5359794	3067610	3479958	148978.5	2591721	1582751.3	3624132.5	6328118	5488437	4332950	7227039	5265699.5	3263568	4553323	2591104	6449783.9	3501295.2	5782326	3797486	1959345	5851861	2148028	3170100	5913984	4506468	2263887.9	4189644.1	5943560.9	3377078.8	3607194	6201501	7050377	4191804.1	2270391.5	7563642	2958851.7	4705699	663956	2943638.3	3894828.9	5053234	5826536	7877892	1359458	7090823	7392840	2366125	8068791.1	4111268	8872084.7	3007868.1	4666284	3528579	1406929	3235901.8	1143054	2851558.6	623908	3385368.2	3534035
O00193	1703836	954270	194557	2622062	1564370	1890740	379149	1374195	2540745	1155048	83476.4	1241356	0	626804.3	103956	441338.2	338913	1166034	349790	1758065	1325195	0	314929	396125	447974	2324905	3033892	813517	1597576	970596	1949908	2455020	1165613	258395	1621531	52387.2	922377.8	1002058	1717507	1900714	470095	1856319	1810134	182773	1203761	1937119.7	1266652	1309611	1272755	366360	1245009	404879	0	0	0	2758782	695802.9	0	1269112	714301	339138	878527	918129	1059330	933480	1617707.9	2849670	1693908	227263	0	526590	386202	1324264	778294	1392970	3076178	2079530	1488893	0	615288	1680220	759786	196457	1415471.7	2601658.9	660988	1810061	1243979	2413423.8	1398381	1064174	1836309.5
O00203	6044789.6	4309621.4	2531273	5911439	7474127	8065272	10368824	3538112	6692961	3346235.1	1458527.2	4968656	2384858	4577929	865838	1711492	4635986	4436296.8	4047137	10274092	5803977	3401095.2	5458194	11658541	1411967	6414524	5909623	4040001	6533576	6255640	4427764	7558659	5658759	1510966	4221234.6	1639888	2869705	1134907	6607183	4897878	7646482.9	8359699.8	6908514	7283728	5105769.2	7439937.2	4691220.7	6412189	3050338.2	5910163	6292032	2757151	3742134	835536	845373	9303123	7389852	3897723.8	5128930	3938761	2752127.7	4375183	9431199	8757223	4231498	4827817	8260962	6502060	4766050	3399905	7374803	8168024	6523452	9911614.2	8359185	7591471	9673488	6836191	5049779	5664218	6132862.9	7563548	5130022.1	6879625	6139527.9	5078719	4950888.85	4464817.7	7180840.9	4461826.3	3585584.5	9260583
O00214	1954820	1739140	942446	373575	4342190	2961570	3275510	1243520	346239	2672740	0	0	3650600	1167220	701366	0	421247	144066	2247740	4241780	1792920	1731700	0	4391712	2742280	2155530	1337450	631449	1247062.5	0	410158	2813009	3311761	0	337017	0	1370990	0	0	2645590	4870470	0	4217248	2204090	5575243	2596980	0	5522700	0	283775	2225996	0	1693050	0	0	3988872	4762834	0	3850610	428425	2025581	4173311.1	4074356	3944238	3372619	1669564	3311076	2870663	3314340	0	1747268.9	428364	733138	3130547	1548459	680730	3092310	2159160	566047	4693774	97805.8	4419290	0	4287597	0	1597501	1868021	855876	2873716	1560280	2222700	0
O00217	2005688	2764801	1756945	2445957	4097089	2410432	4431425	2602500	5897380	905624	1975819	3473067	1369167	4294744	1292006	1162544	2982201	3578106	3223841	4310561	4419764	4552108	4523731	5092834	1325100	1692164	3724660	1162052	4742230	3138414	2716623	6993821	4810454	3532651	3387872	768893	1891013	2233635	4951546	5295042	3335710	5901986	6070434	6468045	4343361	4000129	3165956	3781571	1770854	4402905	4211153	1759987	2295200	1055780	2842333	9757643	6139406	1624414	5254658	5330174	832858	3634623	4319321	3206208	2458437	3341904	7069560	7033097	5166792	1837398	4405674	3103359	3015095	4597152	5610660	6504579	4361974	4727020	2136632	2241320	4481639	7434985	3707847	4825905	4069235	3925570	3061666	2248079	6140275	2260797	1970857	2497438
O00221	0	0	420279	663007	868414	0	993735	0	782390	0	0	0	0	625105	0	0	337152	0	0	0	1059300	0	726813	0	0	0	0	0	0	0	1097930	469294	0	0	0	112261	987546	0	1274520	418177	1027600	0	0	0	559663	0	0	0	0	872111	351915	0	0	0	0	1041940	1312510	0	0	1013430	240108	0	379838	0	0	334374	1365560	1163900	1711270	0	659336	0	0	182730	1947550	1300760	0	0	0	159495	0	1471010	0	0	0	340477	0	0	0	0	0	1326120
O00231	11324137.6	9303005	9388491	12347568	22737962	12474623	21318148	16647675	28375762	26161682.9	5932771.7	26259151	10349657.8	15809294	8317262.2	8529762	14526797	25237773	19324450	19275802	27264823.7	24523848	21280966	32956241	6841516	10756603	17219382	14117093	28733514	10501515	22346197	26978050	23215133	13955750	24824828	5653583.7	18609029	11132755.9	25408097	26651369	14510545	23122906	36732581	23113159	26196293	26823403	16451226.3	35649490	9655743	19893299	17119492	8786568	16552356.1	7109252	13523647	40909935	35442891	15227505.1	16978471.8	25096284	19773879	22154500	30618941	31810311	18532476	21157640.8	32841026	25543340.5	19269104	7221169.2	15180316	10563068	14511462	30511452	38416996	18993510	25078819	29192860	16235628	28843941	25353746	30799963	19681058.8	19408014	26631831	21678548	21598532	12825955.5	24441705	11491283.2	22290488.2	24804222
O00232	11696997	13619523	16321218	7458368	27916896	9716183	20950498	18151464	22038788	9304594	2509208	12030387	9391204	12974408	3748600	4672871	16342402	19795150	11905119	28177516	16105378	12834528	12743915	29773837	11871874	12559778	6067501	15553718	24393247	18438790	22277048	23711843	13758576	7909886	17694691	4928346.8	19019249	12015703	26975600	20511342	26609125	15063806	32301069	11663494	18173024	17057146	16170976	20817441	13593111	20639630	15213839	6077086	13514468	1356350	10758647	42450280	26705560	6401493	12511982	19733226	10526982	13298043	29109337	17117078	7029694	14284025	28326983	23685853	14304854	4505768	14362677	18462412	17385256	19082022	29965169	19438677.8	28494261	26181411	15326533	19110094	25603065	26406719	11023912	15609969	23882385	19086649	12067512	9830286	12416614	10370459	9263432	22552746
O00233	4289930	2667111	3981298	1836050	9058728	5480630	7909660	5722261	5136480	4689675	1694898	6225453	4615469	7045827	1594390	2163931	5520985	4455900	2986312	6265190	7219289.7	5174820	1733536	7879040	3887720	4303690	4884280	4485530	6336218	4234466	5956910	7056060	6872610	5490938	5619630	1114515	8766780	2666693	9698810	8458486	3102780	6332014	3585930	5428537	5383710	7134410	2691010	10874780	4495914	7789896	4217961	2948695	4752438	6225570	6767204	9155940	8900753	1617169	7229200	7396408	4332008	5092654	10532550	11115290	5118619	4835205	9957286	7283002	2621309	2931767	3946450	4069990	4960040	8274020	8909250	9308690	9223483	4973870	3676020	9839570	6599340	7670750	4351088	6706050	8241870	7085921	5865520	3370145	6128060	2647661	5206308	7793880
O00244	2607720	1555080	1492370	2232380	1670800	4105100	1287510	1697500	2001900	866812	688006	1189110	623052	1515700	0	575698	2121870	733288	930257	1241750	1517000	1138470	979279	1466090	0	2048810	3892160	2319680	3111670	1153490	1341970	1778030	0	0	2367800	957797	1589510	882231	1275240	1381340	2428830	1792930	2121110	1455470	1413500	2106080	1242060	1297290	2464870	1636920	1678900	1887640	0	2903770	1528890	2503170	2151800	500650	676493	1142000	0	870336	0	2697670	0	1243660	2615880	1739740	767151	1633060	1191240	1962850	1615510	1782790	3310080	2922130	3486180	2128420	1924950	1690650	2204120	1956300	1342200	1251020	2232120	1818090	1806260	1758250	3002870	1759490	1244630	2708550
O00255	0	861560	112767	0	2434810	0	1799170	268762	0	0	0	1951550	965168	1485670	0	0	0	0	1806190	0	1418950	0	0	1874470	0	1628690	0	0	0	0	1191540	2140629	0	0	0	0	2055710	0	3273440	0	2514233	0	2029360	1725620	2570890	2384589	0	2829120	45778.8	0	0	0	0	256808	0	0	0	0	0	1605236.3	1513413	1611139	2045020	3433570	0	0	0	0	1299870	0	0	0	1111620	41187.9	390121	938779.1	0	1426060	478207	626498	195146	2584310	0	1214190	1919250	0	0	71714.1	1850720	0	1547340	2029410
O00264	11036789	9008590	4943588	15453040	11233766	20570442	16079460	16738430	19146070	13677231.9	5142047	13213380	11226080	11265180	3994350	3551760	13911791	17198300	17033650	27355790	16682150	17858160	16375450	26432300	13661680	15301860	20266467	7065978	21252810	11963030	22064900	19968492.8	15611410	16308470	14927439	5600190	19954240	11390980	18225880	15407010	12880430	13728150	28037550	17219810	23966010	16358180	3245220	29174590	11475695	9819424	13213620	16443331	18973750	11990740	5965520	11387080	18940930	10281100	18149686.8	17413450	16271260	11668980	17390420	33473610	14980580	14884710	20730610	14306990	6202850	6024540	12876640	7718793	9442927	12531092	25553271	22050530	23029440	27880720	17388440	18916770	15188640	30604130	9947300	18383350	15708050	24142120	16402120	8260974	19369870	6584519	15161500	12575340
O00267	1907739.3	630570	2973189.4	949195.9	5162873.6	2794634.4	5224108.3	2647199	10298494.1	1073395.5	836499	3656295.9	839108.7	3047754.5	299190	302439	3191224.1	3850795.7	3057666.3	4103458	1977674.6	4690086	7499748.6	10759194	0	6612019	1451912	1444937	4571829.1	2574490	6641612	7341573.9	4455513.8	3360088	4134539.4	0	7136619.5	1451588	11060570	6660937.7	8435152	3546150.9	9024533.5	3525693.8	8534397.7	7162375.8	5275789	10475688	1327489	4333516	6803219	839408	2266366.2	123333	489891	9873822	4310206.3	385703	1414884.7	6755779.5	2921489.9	1803112.8	8407937	6717678	2023712.9	4296795	7393900	6207948.6	1123076.6	0	4467545	4058933.4	4520868.6	6890528	8893241	3325783.5	6681034.5	6794136.2	1390815.7	4943862	8332632	9828345.2	1047695.2	3623364.7	8660433	3678963	1709920	3075711.1	4600181.6	2974010.3	2184216	8337938.6
O00273	1051838.85	793447	1425692	1160715	2361629	653661	1974244	2914607	2976572	1041023	405477	1597282	777463	1071024	467986	507334	1488471	1362444	1176689.8	3392328	1678084	912262.9	1603809	1660071	0	607604.9	2244432	2234521.5	4340432	1727831	3356413	2944575	1886539	744300	2095176.3	0	2893630	829686	2554799	3000322	1947505	1104688.6	2357710	1768189	2324208	2552971	1481067	2311133	1368966.9	2358203	1719081	305756	1011429	259953	602874	3133730	2216769.7	1001938	1372916	2762995	1796558	2505014	2895894	3376446	1586505	1038678	3266965	2699775	1059254	0	1390608	2003671.9	1941338.6	3108917	4893444	3775083	2473144	3099517	1105884	2648778	3394878	3923197	1139992	1364336	2476382	3220395	2007729	1363334.6	2803582.7	1421143	974389.7	2450941
O00291	5354045	3239948.3	894456	10032355	1917365	10017521	3020048	1394757	9389476	4600250	444755.1	578151	0	1084420	284147	0	7504807	2325735	4007275.9	6281262.2	21979482	2146139.7	5670562.2	15659404.9	0	8502958.2	3021223.3	2849167.8	26959.7	7401795.2	10240589.6	2647441.9	7339244.1	3715616.4	12963669	608092	7209045	3413648	9183132.5	7965482	13490412.5	0	7290176	6137948.7	7243342.9	5495587.4	11640150	9084594	5270004	7926829.6	4875060.5	7991807.5	8737745.1	1219388.8	7266832	13884404.1	9718181	0	3125135.9	7346521.7	2056161	1600791	11219469	14836440	2111415.2	1488077.9	4988626.4	6216828.5	10008696.9	6056659.4	5986287.8	2984209	5345715.3	4974206.8	7667275	1278773.5	9772234	6814877	4128286	5328951.2	5365182	11048423.9	3339531	9642983.8	2092650	1534408	2918320	1330280	6010900	1006534	8342720.9	6832930
O00299	73623590	57871180	87655455	45304948	124590666	63639584	93339962	99643982.8	106669761	63187580	35274604	77099425	65130291	63382608	41440380	41890614	76847808	86384247	77340585	127206176	71593880	66227836	86973353	131095550	22521050	68655553	64455424	75481835	136620165	79836440	114222270	133588528	86901242	60760140	91274138	28966808.1	120670520	76820065	128844380	131376427	128648510	98362799	126305980	91556059	88768039	96613469	75021297	121081417	82895672	81748223	97068034	42170174	63282310	15796314	34675860	125771880	119516318	48141972	88862001	105378953	70565043	77468801	137281035	136383038	67491817	77356742	124762752	112289244	78648734	34719282.4	79713379	88785705	82910884	112184119	192116054	124419336	135252040	133065734	87310387	106315424	123974682	133324029	78890684	94627148	143703414.2	117151080	91604810	70602010.5	98210978	54658999	67345124	114124137
O00303	14838880	9085299	14179710	11205691	22736550	12803997	20436410	21425840	17387370	15435210	5358282	15114935	13618768	17029568	6257551.5	5670483	16713015	18227027	12946919	30582674	17892070	15900931	17961331	25067190	2029450	12047460	10316345	14920179	25190068	16209590	20697480	26442875	22754217	11392274	16823607	2727660	21612250	13037480	23624190	25232560	22964410	16940641	26167028	22514606	14928345	15113590	11596869	22106455	14522508	15718348	17296490	10897186	13725510	1069160	11777454	24790299	20074326	7725188.9	17690354	15923458	19535570	19015742	37771470	33512773	11118278	15380557	19739298	23166721	17297590	5552180	11952500	18072153	18179021	25055625	37600870	18411987	24429770	24057190	16356689	22556164.9	23371430	22129498	13748851	17611325	21896220	23264870	17459635	15515520	14266139	7128759	12131240	20315130
O00329	0	3892382	853251	0	2562297	75224.5	1504320	866298	6326080	2837383	805214	676545	1060780	2394867	390999	528472	1570015	972486	975759	6053418	1982021	0	4254692	6592680	0	653866	0	1202983	2966295	1036166	594068	1432369	168183	1913350	3086930	141761	4259542	0	7160974	2007301	1535086	1729303	6304735	2796200	275795	1906243	1319050	0	853085	10424998	6201290	0	4862810	0	0	5648040	3452519	685353	2347335	4190087	1724371	3165106	1479250	3079791	625814	1915905	4012564	3183839	4735690	757086	730579	1538147	718398	1661030	6582738	3074025	7416325	10515651	794778	3065219	2889079	2367440	1434080	3123250	1066406.5	1073096	578825	1648805	1401044	777291	710894	1476130
O00330	964456.7	1726310	139957	1225068.6	2984741	14805.3	3436350	450273	5695889.3	366009	273732	2182728	0	0	0	114220	1954835	318774	232505	4519091.1	0	288891	0	7699974	1540650	2151243.2	126627	2588019	1867202	29467.9	2935836.2	676155.4	0	3094410	591414.5	0	4192435	1601970	3233610	1050787.3	406132.2	2417514	4562093	3265133	2614527	1463680	1992913	0	1117130	2065042	1791703.8	292490.1	124872	513642	0	1921974.1	237392.8	1162930	46778.6	435705.7	29157.5	328721	455016.6	5154060	269735	0	0	424398	0	284086	2326453	69061.7	1876735.7	1120830.7	3961152	1924118.6	3065811.9	82501.2	1221790	605046	2761621.74	5106575	2488658	1484033	2200520	1410130	0	739005	3182280	1368668	2837460	2986092
O00339	1589531	3459299	3121495	1027335	540475	1134223	6362470	6974968	8666650	3891897	442404	3905709	3812545	3041341	1504721	1480897	197555	6696774	4326801	3364587	5490183	5637078	4216978	12804230	2793370	0	571640	0	3153227	3893298	6469480	4142560	3406383	7094650	0	0	5868649	524301	6262856	5051708	4670233	3624945	8263241	5066151	7738000	5538957	4799793	12422690	1127819	0	1065859	974282	11264370	0	3990419	7727575	5392637	2541212	6674407	6105357	4981922	1374095	9937770	6926856	5841640	4044650	4210614	7407922	7413320	0	4463782	189421	0	448497	233844	2609500	6283630	7102180	1666578	7225370	816450	10395250	1443983	4139414	1051865	2697433	9765827	2663784	5918592	4000493	6160728	5747778
O00400	154011	0	0	0	0	0	0	0	0	146825	0	0	0	0	0	0	0	328767	0	0	0	0	0	0	0	0	0	324261	0	0	432052	250704	0	0	0	0	0	0	0	507543	324283	312722	493583	163418	468787	0	0	607951	136244	0	0	0	0	0	0	0	405620	116678	0	0	0	0	656074	0	200188	217046	508146	0	392107	0	0	582551	0	488563	0	0	609094	629930	463540	0	0	502231	266031	0	0	349074	0	178223	218073	0	0	233175
O00410	6024441.9	2488688	4213002	4366350.7	6264264.9	5068814.4	4195508	6155828.5	8494363.7	4957606	1364539.7	5422329	2856084	4552178.3	1916325.7	2101501.2	4756805	5696939.6	4339470.2	8707234	5260566.9	4365608.5	4942570	6711333.8	0	4988683.9	6893697	3704292.6	8062402.4	3496302	5883890	8379918	5902035.9	3060214	5510617.8	1106998	5970376.8	3238497	6191946.5	6980442.8	5047108	6364916.4	9409133	5125238	6890842.4	6286710.9	3393504.9	5632752.3	5675814.1	4599543.5	5296619.5	3668399.2	3931057.8	0	0	9499844.2	7967264.3	3361245.4	5140683	6845689.1	6003711.5	6198359.5	8132514.3	7773986.6	4541186.2	5268625.55	9107246.6	7393039.8	5804690.5	1455676	3216848	3795033	5087991.3	4574796.9	11019800	9011027.4	6997162.4	5225946	4672011.7	7596821.8	4720284.75	6421781.1	4814301.4	6147838.4	5339710	3598109	5865656.2	4072757.1	6489992.2	2838667.6	4176784.4	5251610
O00422	5504969	5586271	4197392	11832601	9373340	6158993	14124031	5827905	17128586	12728354	1953993	10477837.3	6040646	17601655	7492348	6837409.4	4279716	7429993	9569542	11702466	5288821	12368622	10986504.9	13264415	4611865	12707898	11597010	4253346	10894244	3237073	13553812	18906899	18818671	11977500	12884562	2177203.9	4848540	4276593	17734381	12137836	16313954	14678441	17350230	8854022	5385183	6646052	6920981	22325268	7866099	3414156	6074603	5262948	8800562	7659689	10820416	36702095	22452854	9613700	15805166	21248291	10331546	17991542	19621190	14921100	6117023	8338988	19343379	10138760	9880490	2037036	10245170	6008741	10440328	9440250	7806107	13751932	20066335	11446498	4155158	24286836	17992007	14361091	17869241	15375258	6894097	7512108	7552858	6298848	10318367	5436890	2637058	15714105
O00429	7205535	9636024	6759693	5031186.5	13248281	10531840	18146256	9538352	19799686	9049873	2185365	7658333	4692752	9990445.3	3865532	2588887	10255667	10957931	8120220.5	16515315	13135039	12564757	10961746.2	26158297	4040920	7681691	4756430	9734169	12653166	12593217	28110169	12071695	15380384	14213709	11818520	3332135	30866651.4	8326020	17133203	21879301	17251592	20455135	43085666	16311989	22489932	19420469	12591951	24630811	10076479	11232371	9167920	3889521	11319316	5593064	27362320	25988772	15336994	6626191	26591065	11659458	8321656	9669964	41382483	20093909	7029851.8	20492673	8858677	9615088	12852089	6164873	15748347	12105772	8823673	14463609	25138073	18868805	22899545	15933561	11004169	13935531	21601529	28467844	10970424	16658356	24823326	10599880	6901180	9327809	17243118	7104575	10961636	27997003.5
