ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
Q9NVS2	0	1198720	1141410	0	1499520	0	0	1656790	3564780	1418260	0	0	0	0	0	0	0	1476300	0	1331850	0	0	0	2574980	0	2761690	0	0	987749	915741	3230930	1035460	1474720	1351390	0	0	3048860	0	0	1302390	1043380	2963100	3356660	0	3286860	2151810	0	2755450	1709070	1538380	3673380	0	0	1069320	2275300	0	0	0	2038870	0	0	2636610	4019340	4537510	1780610	0	2398750	1258830	1633440	380260	0	1092620	1657210	0	1964730	901561	1427900	2492960	0	0	0	3833350	1704760	1810370	0	0	2171090	934958	1232860	0	2170030	2354860
Q9NVS9	1259017	1430659	1149380	1815500	4699483	1846010	7766140	2887724	7413524	3075139	1083824	3693417	2666030	5569486	1999690	1535736.1	2789140	4760887	1177209	2257560	421434	2788094	3829022	3646245	158405	0	896559	2337119	5717182	5037015	7062189	7336501	4729364	3990313	4807835	935735	4798661	3074138	3692990	10980311	5948555	5890542	5900356	6209422	1639300	1522853	3831805	4888208	4080687	5654795	4306476	471146	2321924	0	6998027	8173870	7649541	2498725	4288741	5416621	3344869	7042250	7901068	10684498	3741837	4781833	5864682	5644312	4142779	1501038	3201304	4555550	3680306	3653799	12135400	3198851	5403781	7203413	1659793	4996867	2714271	11786276	3862990	4960972	3143212	3035990.5	4159271	1430466.4	5303917	2350118	6077219	3040916
Q9NVT9	215353	377952.3	344676.1	925671	774508	987148	205446	650616	1069349	28158.4	52861.4	441101	0	607861	328785	40202.5	725467	172423	141746	1143408	146144	562142	157313	1281915	0	927288	1184340	0	877837	504228	903419	951354	136540	411686.1	966766	221808	975130	411082	926834.5	870052	97359.5	580570	1414624	110648	0	589282	521421.3	664067	485828	0	616872	0	457767	868906	0	1013299	853666	0	874420	802651	215866	58446.2	1386194	0	130717	561222	921424	827293	709869	0	523025	405077	0	755775	1030160	1099320	1406255	82509.1	696089	1352997	568668	1103715	422951.2	850092	1107108	255981	733574	103929	727250	54610.5	526578.3	732454
Q9NVU7	0	0	0	0	2849310	819590	1661410	607742	0	2045460	210522	119946	0	0	0	0	0	0	0	112498	0	0	0	0	0	0	1061800	0	949961	1053840	0	891083	0	0	0	0	0	0	0	0	0	903545	5616700	0	650010	0	0	3678930	0	0	0	0	2874470	0	4449590	5512240	205398	549840	0	3432640	1599880	1473120	5784770	3007320	0	0	1017780	1297100	2145520	0	0	0	0	0	1369480	451448	0	1387750	68714.3	1863430	0	4454430	0	3172630	992654	0	1170810	298779	0	0	0	1119930
Q9NVX2	470198	0	0	1116390	43480.8	0	1372850	0	331584	295756	20682.2	0	0	0	0	0	690083	248854	0	0	0	137754	0	0	0	636701	872695	0	842310	765986	0	165486	0	0	0	0	1007917	758802	930532	154388	807387.9	267842	335178	0	445492	422326.1	0	0	1858090	0	2009297	284841.1	0	0	0	397132	0	0	0	305925	270535	243602	0	0	0	0	89214.7	193633	319239	0	0	0	243907	325554	565251	438346	152928	426547.4	109458	0	393659	0	202742	220125	253961	0	202273.2	116636	60465.9	0	0	0
Q9NVZ3	5658268	8587266	7211693	6937754	19593765	9310165	16311479	12185982	13827896.1	6818709	4300266.5	6913970.8	5084327.2	7847861.2	2906774	1868249	14611410	11055639.1	9969167	26025422	9839033	9555744.8	12051774.5	17132970	1665982	6626601	15910317.4	12927025	9292973.2	12148529.4	16592484	14859861	12096679.2	5320462.5	12572261	2917602.1	12670681	7695943	14853908.4	17978222.5	14140581	12504715	13834790.8	13342797.4	8159575	11946109.9	10098512	19537651	9795765	11831730	14424653	9690590	8891744	2020753	5508127	15414060	13584263	3665293.6	11848043.3	11062354	7098494.7	8595971	13008466	16319828	7326990	10432414.4	18153971	14314348	12319484	5890180.1	11777385	13984386	10933823	21806424	31356264	15555143	17642169.1	18552691.2	15055798	11744583.5	12983337	23259658	9275693.4	13453976.4	13260215	13893371	8863561	7275510.4	12049789	5080224	7415206.4	15532090.4
Q9NW13	720018.2	0	100888	62327.6	0	0	813330	94965.5	258881	112401.5	0	64123	0	47876.5	66215.7	65139.5	0	53519.6	36545.6	347138	86296.4	209713	0	311930	121295	165131	77204.9	0	421478	28201.9	3423400	117550	470694	15709.1	146998	0	30063.6	0	418062	191247.8	136579	90009	410697.2	215594	141393.1	159845.5	17979.5	85594.8	0	262768	815546	81987.9	343843	378582	182622	108010	320666	244483	576635	201457.5	379935	15505.3	252478	149811.8	185146.7	0	199749.4	137635	148893	0	16959.2	169882	0	118217	337350	409773	399857	687721	493331	180020	219870	540708.5	25314.6	173155.9	79034.2	40038	177576	0	164898.9	21198.5	30204.8	226448
Q9NW64	1743711	4269099	3612197	2490918.2	6399330	4071893	9131628	2699380	5298562	6950639	1334110	4879750	4642200	7800396	3084240.7	1944451	3497211	6447672	8040331	2012172	8535421	6924008	6892564	3736808	714392.4	5748631	930204	2626612	5088808	5676973.4	7906944	7424340	8235400	7262011	8512067	1090772	4263945	4325721	9858428	8775249	9863265	7028064	17164010	8155510	9768900	6677752	4561765	5388927	6389268	2782106	5689825	315405	4889858.8	1787572	8421867	14740380	9239098	3159004	7297828.6	11441437	4315186	6918929	15030904	6177326	9327889	1169249	9127094	8591812	8070300	472847	4836459	6719378	5363692	5676012	8980420	7262222	11748905	7077825	8095687	10430624	8965241	11501895	5998211	5724773	6581733	4044555	5975029	2944298.7	5022926	3126241	5347908	6982637
Q9NW82	842127	276142	289009	1148260	2157370	1576960	2387390	1569020	0	2296550	399015	1955010	0	1806710	0	0	1843090	1293590	1887860	2840580	0	814127	1264700	2649880	0	2090320	0	0	1134670	945634	2758810	2129270	2816900	1887850	0	304314	2187770	223600	3082890	1359680	3628590	2255850	3243270	0	2460380	2350360	2500040	0	2383490	2048890	688204	1065710	1773650	891592	0	0	1751090	990218	0	0	1300280	2000290	2894610	1969550	0	1313100	3039530	984101	1361250	703975	1440270	465260	2306240	2613510	3651140	1424020	2588870	3076000	0	2062630	1977050	2101620	1717320	2391230	1435090	1526420	2369640	654984	2492760	497732	0	0
Q9NWB6	5462780	6652340	1497000	3829670	15776360	1442790	16310470	4862624	14805660	6972640	1362230	6500130	7879070	5222429	3448444	2477212	5918450	4011450	8655810	9434450	7783270	7268310	8686790	23678270	7555810	6535770	5551710	4905930	6940680	5300400	13676670	10077630	12232610	10910950	9691490	903606	10135170	6311638	16156180	10627272	13507020	5052264	13010500	9921480	8551130	6787810	10778540	17507960	9633840	11560610	8688150	1632550	11783700	3259296	13348690	16105970	5415740	6632490	6191950	12554390	2020460	8620010	25463710	12972060	12711950	5496103	7675730	3299230	12896200	1891214	9532920	9891320	10951250	12650780	12911960	7830680	13274770	11121170	4602600	15248100	12813040	13255730	15599520	9143980	7799140	4385991	5531095	4257060	5654660	3871390	9142430	11352370
Q9NWH9	1245158	300326	2408474	3242955.2	1042410	745477.7	1392262.2	440126	8873884	6090375	454088	2488817.5	731890	1399353	1072896	642645.3	774868	1097252	600285	4412248	4408142	1320507	4259811	6203186	195714	1229632	1945316	2102303	2410939	574491.9	1101272	5490576.3	3810583	3205219	3439979	200641	678158	1633229	1045886.8	2941761	3001081	835929.4	6937856	955799.4	4138344	3325274	185615	5051218	800078	2660407	474088	731777	2833307	1919486	5640598	7349071	3048986	1633772	1955250.9	6194851	2965291	2287083	8612079	6104281.4	3353205	1850866.4	4912521	3770411.2	3003848	227469	337971	475135	721523	4864671	3858675	1518103	1478422	1413329	541519.8	4100214	4867350	844854.3	4475794	6792545.8	767014	652427	2026511	378600	2303577	547770.4	1979092	685186
Q9NWS0	0	0	81635.5	286701	126922	0	0	178521	493866	105328.1	0	271715	0	173693	59640.7	39910	0	351840	69322.4	181739	224313	0	132843	472465	0	0	103207	144858	167036	75362.4	571900	547063	316661	0	176447.2	0	0	0	62075.4	423113	283931	361888	778398	131494	177284	226322.3	79116	0	77419.8	393930	97081.9	0	104768	0	171861	711117	612878	0	0	413543	360834	274332	269972	228153	246601.6	250818.5	318053	696621	83992.1	77222.1	0	168209	0	224442	741099	814373	527540	497180	0	283909	415722	344826	159047	288087	105965	0	472833	158597.5	248411.2	107016	0	107809
Q9NWT6	0	0	318085	0	1065869.2	0	579353	883728	562029	608132	225969	496098	385305	226225	0	42620.4	519476.8	656575.4	246067	1557843.2	465216.95	448526.4	210539	1006700.7	0	0	0	510890	972132.5	576718	450852.1	737897.9	1080842.6	529594	792210.3	127635	410249	0	409865	610028.1	1388990.8	490625.1	798737.3	543634	760942	682308.8	391279	585754	590926	812940.9	223176	0	529000.6	2286920	520653	1115075.7	1556117	317857	314088	833890	542700	492529	1058729.7	896021	335546.1	499327.7	1054332	897932	491520.2	80946.7	271762	527525.3	789470	830606.6	1904058	905162.2	963056	1253506.5	25602.7	629068.5	1120764	865593	294428	283315.8	487435	245629	1131242.1	184359	563808	353503	330830	467991.5
Q9NWU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40198.8	0	0	0	53000.8	0	0	0	0	51058.7	0	59270.7	59396.3	45637	63679.5	7911.18	0	0	0	61110.8	0	0	0	0	0	99746.7	0	0	0	0	0	28009	0	74953.2	0	0	0	87757.4	0	0	0	72877.9	0	79631.8	259286	0	37286.2	75363.2	0	0	0	127275	0	0	0	0	35742	0	54617.6	0	0	0
Q9NWU2	186897	0	55402	41569.5	36388.9	91989	148311	108674	0	0	0	0	0	0	0	0	0	0	0	159595	56724.2	26186.9	0	57368.6	0	170448	180205	0	113919	82900.2	115727	81405.6	141280	0	0	0	0	0	69974.5	0	0	0	138098	0	0	116464	0	74434	27132.6	0	48813.6	0	0	0	0	225571	124195	0	95907.7	43032.5	37473.4	63600.2	0	49926.7	0	52858.2	87045.9	0	139682	0	0	0	0	0	0	0	145802	188423	0	220303	163269	211896	0	0	0	144604	66743.3	0	22728.1	11842.5	0	70507.5
Q9NWU5	0	172418	97593.1	76964	241616	0	0	130222	289311	0	26755.4	0	216415	185764	0	71822.2	358689	90566	156196	156745	319581	21618.8	0	416775	0	68961.1	0	250325	967501	394650	300506	167666	659838	16287.4	406573	99874.2	410279	0	282640	477864	136893	169988	196814	95264.6	614172	147301	0	130434	230044	0	134919	0	0	0	0	340548	0	0	0	238178	365229	105225	584414	415317	0	0	283463	248017	98587.3	297669	232695	220806	393496	363063	764497	290651	441211	487212	186125	0	560341	277422	197316	291053	177600	536638	0	212768	214242	0	0	0
Q9NWV4	1813917.3	2258400	4665140	4394850	8191057.5	4873960	7599090	4957980	10060633	4274190	0	4613220	2394630	2559930	1454400	1266680	5425090	3387271.2	6475851.7	8554000	5881004.9	4353490	6749913	3655897.7	0	5546858.8	2109214	5117470	8535010	3178180	9805740	4088274	6875427.4	3882540	3038138.9	699149	5978320	4491640.3	6207250	2025801	9214878.1	6338765	7763519	8622581.1	8181754	7236084	6377373.6	11441380	5879290	8417820	7315570	3132909	6107840	1841204	0	3847431	8592278.1	4039310	8276774	7819181.5	4674260	5685395.2	13863160	15380177	5417950	5923795.1	8690921	6731294.2	6567650	1379880	8119173.8	3948640	8244840	7626735	12481510	8155487	9891138	9750901.6	5399740	3744172	8274500	8656931	5259180	6696666	9817634	8757049	7083761	4482019	6296183	2623695.5	6067373	9591030
Q9NWV8	1189157	1133196	1188315	1291886	771318	1066205	1832555	1798228	2804704	1158279	0	1534283	629018	1007712	280685	476682	1270281	1128411	723521	2032474	841837	931409	1064209	734963	1472413	545060	1577029	923462	1625384	1729672	2187340	1692154	1222861	868887	1905357	574121	1059753	844134	1679545	1717799	1326066	1526088	2164716	1545708	1687735	1505385	1498378	2505496	1260262	1508073	1440810	696131	891527	3635147	1721304	1658495	2106858	724795	1461307	1809288	1117669	1154333	2191803	2019421	226411	762502	1570319	978018	1153768	1012750	1423841	2438738	1836800	2372833	3842450	3372653	2345826	2502911	884210	1666060	2210052	2592449	795255	2071214	2062095	705488	1713041	852936	1917422	1028651	690282	1877584
Q9NWW5	0	148962	0	124446	60183.2	0	0	191162	377314	106242	50628.8	75900	0	44531.9	0	0	81537.9	179057	164609	0	120087	120522	163634	317857	0	0	0	0	158174	0	468473	218847	279233	0	77359.9	0	0	0	0	457174	94096.6	0	241785	360291	169708	276220	0	184280	115449	0	0	0	0	0	0	529640	224572	0	244087	354150	198849	108809	0	207232	257019	174738	132799	188248	197251	0	0	0	99578.1	330971	0	0	288124	185117	0	220824	240397	394673	48317.8	339274	250594	0	0	0	89460.8	75370.3	0	0
Q9NWY4	0	355174	293191	0	940480	0	823244	473899	1111250	660108	130226	511062	0	510524	228988	215212	532609	493064	269018	947148	694806	173485	0	695677	916330	0	0	0	1026500	682234	859920	632166	534085	437624	954409	216292	589623	0	1024280	677587	832518	657293	502838	394776	546746	670357	664088	801350	708139	518368	652622	0	501729	550752	0	777466	848551	484801	606126	643497	421355	303729	577255	933365	272078	254233	732911	0	281324	0	606850	700998	529202	1252180	1915830	966879	0	1001850	380430	714749	943452	793223	486979	510272	528482	918192	614578	344632	606060	344873	282822	1215730
Q9NWZ3	768222	4601930	3585440	2385980	4010050	4500900	2709610	3737070	8974050	7561540	645553	2062730	2425360	5729380	2143460	2094893	3839057	9303640	5873780	3469740	2912780	7452120	6271210	13659690	3720500	3887880	4030250	1809130	2264751	1834300	5591810	4410280	7492040	3653110	4241120	0	6934860	0	5589070	1281950	1246700	3319980	9449710	5234350	7877050	10862040	8620270	31206400	3510250	2176450	5462120	3167660	1473400	0	5344120	17647220	7048140	11402340	0	3500090	3310090	6039570	7796010	8292230	2271830	3167480	6065370	4461780	2088620	456357	3675450	2482610	2434810	5016320	1050520	5267820	7696890	1840970	842285	7866620	11061240	9035600	6929190	7961750	5533230	4148681	4784200	4060580	7234310	1084040	1422600	2915070
Q9NWZ8	0	0	0	0	746816	0	187453	142661	0	0	0	0	0	214909	98426.8	29971.4	0	164116	90628.4	0	0	0	0	0	0	0	0	209184	195126	331896	279147	119143	205236	0	0	0	0	0	0	0	0	0	62717.3	0	160732	119525	0	0	0	1344280	125672	0	0	3633510	0	0	146751	0	0	0	0	85304	0	282490	0	79923.1	0	0	0	0	0	0	0	0	124185	463336	479013	578740	471277	0	0	0	0	0	0	0	0	247446	158104	59996.5	185227	0
Q9NX00	0	0	0	0	601399	0	0	620498	0	0	124490	0	0	0	0	0	536411	846244	1308610	694125	1105210	0	776948	2620410	0	0	0	580854	508705	1349860	0	2005690	1037670	1495330	1199380	0	0	0	2229800	414933	2864620	0	2013520	1058930	1826460	1247970	1429100	2414480	835156	1858160	1648300	0	2627150	0	1886400	1991050	643814	0	0	937743	0	0	893721	1395020	1058290	0	699326	1341130	0	0	1268940	1225550	1122720	641307	821355	1379020	1133210	1275930	211844	1620590	989383	1953500	0	1227240	2135430	0	927154	0	0	373767	954133	1078600
Q9NX14	3835068.8	2438905.1	1734598	4531560	3600722	3311162.9	1938832	2040254.4	4822010	3328390	518712	2769129.7	2623879	2623376.9	1094334.6	1039178	4589619.2	1566894.6	2652631.6	4476950	3488369.7	2130585.2	2456746	5179731	1963370	5543941.5	8305311	230086	1444980	3963618	2647450.3	4725476	2785287	3348390	3453541	1241530	2470561	1264740	3709692.7	4678774.9	3915309.4	3659742	4638762.7	3266677.1	5111895.2	4429970	2755952	3847522.3	3619135	2476888.3	2126760	2916753.7	1719130	2600940	4665620	5762085.8	4756370	1679156	3490810.1	4351238.9	2571634	2717725.8	5491049	4541337	2015340.8	1936866.8	4580988	3011389	3259834	1974860	3006862	2465902	3212460	4422847	6924483	4592330	5450421.2	2439472.9	2043359	3823999	2796483.6	5409669	2112580	2631344.3	3172557	1545560	3675112	2811054.5	5080593	2389530	2225429.1	3351771.4
Q9NX24	1392380	651705	574518	1879950	1304000	1094370	1704300	972979	2377150	1263780	256937	935776	909713	1249020	278808	346143	1085880	431147	400768	1816380	653898	623644	595961	2070820	1080280	869048	901964	1502910	2096220	764147	2190640	1986700	1103810	465279	1631640	291316	1326910	787574	2074960	1830820	1593950	1063200	2077530	968958	674385	1236880	783421	1820440	1116500	933386	854935	1354680	942467	1496490	1239840	1992740	1943350	793574	546721	1176180	921581	903146	2157340	1471560	629378	367698	1220420	826446	1002710	349352	1258010	862590	1304910	1349650	3761140	2703200	2725950	2877480	698998	1415730	2271920	2120750	769582	1119230	1954080	1279100	1615650	980159	1313760	672096	476837	1221770
Q9NX40	5042937	4340057	9347652	10640388	10538398	10537602	18237235	7649925	11901549	11610214.7	414641	9504870.6	8785620	14245203	6096195.7	3865436.8	5154512	13677678	8088693	12210276	15246590	11118435	15927107	22814927	187047	8697467	12987593	6959845	7149650	6957973	6127991	14141631	11446436.1	15238493	10156975	6315440	6967392	6193745	21664043	12207667	10728881	12736114	17912815	9736521.6	12489666	11738590.06	34971641	35777301	14905172	13349130	20172868	10592916	14403681	2832970	12014756	24106730	17674122.4	5060531	12089330	16196401	4973817	9619476	16198468	9378878.4	13891061	10547909	24321842	21063064	15876437	4386130	3925365	5275963	5451097	9588624	23877830	9229542	8127116	14093216	4287023	16544286	12584171	15358650	12999545	13942375	12666327.5	6915438	10261804	4542369.8	11245727	5026223	11150227	4941597
Q9NX46	3403631.3	6957876	5852620	4216518.8	12279988.3	3630725.1	3775303.5	10580250	12529684	12365980	3077304.3	9628939	5758763.1	11562245.6	4534508.9	2692340.8	8873368.2	11780115	12326366	13445669	11363915	11097662.43	14905409	19769744	1701773	6207485.7	4071915	8358663	9235262	7881380.7	15613705	16258403	17371588.1	11767582.1	15254540.6	1649892	12827707.2	6630934	11380293.6	13724779	11871988	11104927.8	21477141	13988541	17913226	17415188.9	6518254.7	8983235	6232240.6	7173374	7544627	1412866.1	5908470	3563898	15944240	23803622	19425013.1	4742437	12256915	18005051	9516056	8524309	13103129	21051780	11485364.2	10734235	23955570	18272341	14607688	2463005	6878836	8489060	8462795.9	12746840	36774235	13159389	14941866	15612231	6569647	19196780	18191983	21629906	12724875	16788753	13599532	10877451	8839569	9585814.8	15601044	6857696	9042586	9543592.3
Q9NX55	4990060	444910	583127	483893	5020212.4	0	0	191520	9519450	1222820	0	315854	0	2152420	0	275691	893139.6	63893.3	0	2391289	0	0	3839290	0	0	15552000	0	0	6883484.8	2992090	1398780	3199394	8729710	0	3856615	1761420	3234160	0	4859290	111288	10372836.7	2156033	0	871601	15547800	0	0	3672270	745405	3467630	1269450	0	0	567393	1475910	8124602.9	0	0	8754467	643977	4571145	451056	863476	684363	0	516859	3491000	777049	4109290	2336250	0	630872.5	3017319.6	1548105	5416706	5908351	6038403.9	1368920	1824955.1	13989000	928705.3	36702.2	0	9560004	0	442077	149759	1575038	542042	1252830	0	724365
Q9NX58	229064	193574	631460.1	177233	182331	0	620894	811995	733990	437117	262921	648438	0	302994	0	208370	396987	796898	315142	804884	634971	322140	466069	2443920	0	0	398729	0	998430	340027	761922	1449625	985695	442834	267903	0	915061	282671	640391	1334790	493623	750082	2017045	736406	562524	889966	1171538	789470	450980	335416	515100	960046	595817	0	0	1005030	678880	368298	723358	831733	635168	574426	736862	2418530	470173	514782	877743	933531	446413	0	0	0	0	0	1251250	0	747422	979388	328592	784749	891169	1037800	378532	829495	843561	716898	1378024	356819	607838	445771	524646	310314
Q9NX62	773904	0	0	833521	787978	769476	0	513209	766571	0	0	466619	0	473541	110386	0	523320	562886	485880	1519570	709419	0	0	1161340	0	0	650532	284848	898673	781346	809362	598379	642761	0	332697	0	0	0	0	731726	0	389257	724530	589826	657734	0	456754	876974	0	436641	548590	674493	789190	0	0	613852	432469	156630	412712	777221	0	352806	917230	949719	377323	575007	443504	632062	0	241317	0	452854	0	1064790	1141830	577020	973116	842079	0	485238	0	1122060	0	513805	0	960484	476603	0	332848	162347	270058	617362
Q9NX63	5195811	5467298	5335114.4	7568490	10054472	6944354	9901433	7227079	11804433	7515082	2701835.8	7666321	5220609	6888550	3231385	4071486	4255144	8503400.6	5978111	13222511	7342416	5464570	7098232.7	15741494	8997158	3549160	12720053	6767551	11245871.2	7481984	11527369	10959006	7598637	1911069	7287951	2907664	9610249	6323583	10900176	9051545	29551304	6233799	9005224	8098631	8095351	9090793.1	9205256	12298370	7954421	10236808	26765867	4755374	7629928	11686645	9612239	12376334	11816188	4520723	8997343	8982479	7044820	5108400.1	14610278	12768902	5939228	4136419	5984108	7790937	8197206	5931661	9263864	7248509	10970287	14466268	17187659	14172170	13720617	12628989	5122876	11025309	10464996	12655859	5050636	7826482	10123148	8283520	9344202	5481017	9474710	4054068	6827327	6601964
Q9NXA8	0	0	0	0	71874.1	38880.4	23209.1	660465.7	3233027	1981130	0	1270645.9	0	40811.7	0	0	1056739	79526.8	1241490	1135330	1256188	931361	2939421.1	146718	0	0	41280	114837	166851.6	43637.9	1222143	547778.9	1449790	1898689.7	659659	0	0	0	0	1703105	1761662	1050010.2	80135.3	1712400	80873.8	47361.2	1827760	0	1416309.8	549602	86767.6	0	0	0	76094.8	3921821.7	1329855	0	1190481.2	2315675.8	33204	18016.5	1655696	2751490	0	0	68012.8	1228120	2870790	0	0	218212	98896.8	0	2117700	1471127	88943.3	2580182.5	196413.2	1632509	1760941	2407583.4	35934.6	1953419	0	90164	87323.1	600029.9	86994	465363.9	1099518.9	0
Q9NXC5	805410	639035.6	426743.4	554390	2074260	852932	1820919	988490	1108589	5191747	0	8345692.5	504998	891610.5	554596	374109	872584	937599	8090116	1457416	799295.7	633791	626840	2439797	642679	1021030	561843	675755	1331240	1318233	3230404	1576442.7	4308579	4937002	5418258.1	260252	1129382	497221	885727	1203305	1048562.9	10141814.1	2048987	914842.8	751394.9	6246733	408047	2524316	1289566.2	764242	7095985	671912	938298.8	0	169950	1461137	1252580	5172788	14041773	3632945.1	3623992.1	721649.1	1329881.6	1235901	590364.3	587728	2737836	1060770	10023762	0	403843.1	781193	958146	1669996	1949275	13493571	7217523	1764057	4705606	1154576	1673500	2129742	723832	5227801	1389426.9	1085109	2481204	470227	675886.1	5141425.7	443211	1436264
Q9NXE4	0	0	129319	0	902975.2	0	0	73996.5	0	0	18588	134814	0	0	0	34643.9	547829	304227	179372	300225	206112	0	158365	2541704	0	0	106722	136507	541415	2044920	1262530	241732	159261	75475.8	743342.2	252714	1664340	0	1657390	308520	1663986	160436	570891	138732	1773007	1322305	2710140	0	1537390	0	1087239	0	984810	0	0	367385	1317087	0	165959	167517	65495.2	146471	1909482	0	110220	79374.9	264702	154740	98632.6	0	0	1162470	788180	1520784	1723868	1395040	1670777	163897	228159	165363	650608	233108	192690	229621	441777	177193	0	849430.8	146002	0	684818	1514270
Q9NXF1	1380498.4	2643683	790380	5234749.5	1238334	196002.6	90569	1899410.6	4271884	183491	50449.7	2638262.4	1935910.4	1411018.6	2232108.3	2458458.7	3478259	2209027	281631.5	3270829	1040372	2236904	1045695.8	4440076	3261070	3127001.7	13825000	650822	2784053	2006750.7	2886150	1637662	4516768.2	108887.8	3008600.7	1291990	84963.3	35514.7	837599	464015.4	4710033	559143.5	10071600	3208083	166985	1265511	88651.8	3499944.7	3104444.2	4316336.1	2343962.2	2591690	2285046	0	0	151928	751490.8	58485.8	557521.6	1020085	222702	3953247.2	5017764	5965293	581663.4	2119055.7	2219396	411788	4920040	108833	2464040	6983598	369271.9	619874	655845	2421397	6918121.8	5740100.2	2990331.2	2970980	1032626.5	6250373.5	871919	2491893.4	688530	234643.2	2769195	1812736.5	304588.6	2436090.8	2726069.7	162702.7
Q9NXG2	6387923.2	5313563	7495729	9468564	10477732.6	7532397	7730358	8284408	12907597	8198172	2647838.6	8979463.1	2896843	7484614.5	3605724.2	4092694	6702490.1	7049650	5917661.5	5280413	7833006.8	6527518	6525489.4	13451547	3015387	7252377	7909347	5846989	13734775	5585000	10518265.8	14010533.3	9743319.7	4932683	6717668.9	954273	12478902	7027374	12624133	14499960	8556477.1	8679907	11845889	8546046	6168672	10016506	7848951.6	9678236.1	4434834	9062033	8104543.7	5817722	4427277	10189094	3127090	12538950.2	16454710.2	3438144	8190751.4	8882033.8	8630776	8979119	14658922	13669147	6654066.8	6605049.3	14194368.8	9452659	6261760.5	1512539	7922481	5069430	8442419	11231568	19067880.3	9383116.4	12994841.6	13546568.6	3802829	11125880.7	14451427	14733050	7871086	8262325	12077052	10808462	10338633.4	6848766	10783913.6	3974288.2	4374483.1	9620823.1
